#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1465000,-642028.3984335959,119107.3121608845,-522921.0862727114,299.5612165450053,466.71561844477935,105
1470000,-641015.1424634857,119363.67729398867,-521651.46516949707,300.2059884717589,466.9407082046261,105
1475000,-640974.2910497305,118220.48668159288,-522753.8043681376,297.3308033602895,468.98352155038566,105
1480000,-640733.1348510673,119547.41327620635,-521185.721574861,300.66809422628955,468.70555206681644,105
1485000,-640387.8878246355,119569.02504531469,-520818.8627793208,300.7224489735198,469.42187752688585,105
1490000,-641495.5383949354,119553.32805048977,-521942.21034444566,300.6829701977793,467.85528038895615,105
1495000,-641011.2509440617,118650.50717285037,-522360.7437712113,298.412327736613,468.0862016579923,105
1500000,-641852.5345483827,119634.44865397073,-522218.085894412,300.8869928243062,468.79601686317585,105
1505000,-643136.5837153541,119426.28622345906,-523710.29749189503,300.36345325488986,465.7562092685544,105
1510000,-641393.2631320655,118258.21767572989,-523135.04545633565,297.42569881464976,466.92266447932593,105
1515000,-641592.45323266,119151.96364760259,-522440.48958505737,299.6735174057934,467.0437964984636,105
1520000,-641547.9633762166,118855.46943943328,-522692.4939367833,298.9278187237698,467.4165840026115,105
1525000,-641806.9414691837,120440.00713998839,-521366.9343291953,302.9130152043902,466.6718451119018,105
1530000,-640381.9305894836,119440.91578118646,-520941.01480829716,300.40024736963255,468.0592076048161,105
1535000,-641442.5314725111,119186.6266145414,-522255.9048579697,299.76069660878994,466.3225923533354,105
1540000,-641665.9891940374,118378.18530106673,-523287.80389297067,297.7274237645284,464.620010723534,105
1545000,-641705.0464831116,119643.6146659709,-522061.43181714066,300.9100458313452,466.80556290898886,105
1550000,-641398.9405853092,119832.6213730413,-521566.3192122679,301.38540773883824,467.4574631113502,105
1555000,-642055.3666482316,120290.2906157056,-521765.07603252603,302.5364701935309,466.98195644557023,105
1560000,-641924.2728949543,119466.80411220371,-522457.4687827506,300.46535789721605,466.36116016266004,105
1565000,-640601.9655093821,118406.54061945359,-522195.4248899285,297.798738896382,467.2290371523948,105
1570000,-641418.7141277962,118873.72757488402,-522544.9865529122,298.9737389042208,467.4164713844234,105
1575000,-640163.2281723148,120041.48643650796,-520121.74173580686,301.9107144674571,470.05137065731776,105
1580000,-641596.47164363,119448.82121176738,-522147.65043186257,300.42012994744556,466.6673381526723,105
1585000,-642508.6087809848,117715.43049396714,-524793.1782870176,296.06056022203126,467.1701632498659,105
1590000,-641094.2417780673,119773.51718376193,-521320.7245943054,301.23675756344414,466.3285125135524,105
1595000,-640229.202392485,119392.10835600534,-520837.09403647966,300.2774941028647,467.6431025417126,105
1600000,-641003.2960772994,120644.6521318857,-520358.6439454137,303.4277082288604,468.38014714288363,105
1605000,-641852.1563848224,119872.74747503488,-521979.40890978754,301.48632701667543,466.22941067748525,105
1610000,-641609.9520788989,120165.49916634406,-521444.45291255484,302.2226130700097,467.2310479968047,105
1615000,-640920.0087052463,119458.8990977204,-521461.10960752587,300.4454763659106,466.92332640251874,105
1620000,-642324.0641605305,119728.82177335961,-522595.24238717085,301.12434623225727,465.72192631158134,105
1625000,-642796.5357954795,119534.7302415361,-523261.80555394344,300.63619572042643,465.8749535248703,105
1630000,-641724.8044977603,119522.19375823271,-522202.61073952756,300.6046657990351,468.6799928687374,105
1635000,-640614.6405248158,119074.05911633009,-521540.58140848565,299.4775833716945,466.82887211738847,105
1640000,-641863.1882891413,118028.83960649313,-523834.34868264815,296.8488007869577,467.7202242115354,105
1645000,-640253.9316241024,119425.04480317429,-520828.88682092814,300.3603310169349,468.51024926274397,105
1650000,-641608.2071517743,119694.70809855117,-521913.4990532232,301.0385485281446,469.9030667832794,105
1655000,-640895.2755932645,120432.5901566873,-520462.6854365772,302.8943610974302,468.12006793923825,105
1660000,-640520.3403544757,120273.12654956424,-520247.2138049114,302.49330165550515,467.50995747240194,105
1665000,-641800.0015077177,119230.72324485877,-522569.27826285886,299.8716019762586,466.4389464222448,105
1670000,-641727.5915536569,119583.6876505446,-522143.9039031123,300.75932620448657,465.68066567723525,105
1675000,-640262.6868037158,120570.00286162045,-519692.6839420953,303.2399613491,467.00885616373034,105
1680000,-643372.9601958198,119418.76623474516,-523954.1939610747,300.34454008384546,465.2172882094159,105
1685000,-641089.4024277665,119345.6241454925,-521743.77828227397,300.1605838443866,467.4631817838021,105
1690000,-641392.6260328195,118903.22689670854,-522489.39913611097,299.0479312654847,467.842124262028,105
1695000,-641846.0765740187,118871.81236436008,-522974.2642096586,298.9689220480255,468.1124059950957,105
1700000,-641906.2421334148,119957.62330845112,-521948.6188249637,301.699794245951,467.1876241824776,105
1705000,-641429.5415619584,120245.30910647131,-521184.2324554871,302.4233393085853,466.84366411121175,105
1710000,-641687.9687236929,119244.80015419691,-522443.168569496,299.907006150948,467.07888239733273,105
1715000,-641493.6966688945,119930.70300684014,-521562.99366205436,301.6320882575105,466.82048066988114,105
1720000,-641028.8691284638,120041.57784349856,-520987.29128496523,301.9109443608936,466.9441976808715,105
1725000,-640819.8005083133,119380.17885033216,-521439.6216579812,300.24749076245337,469.2084750701601,105
1730000,-641897.237509992,119217.67055441439,-522679.5669555776,299.8387737664891,467.63783542225684,105
1735000,-640633.001339457,119551.34333184664,-521081.65800761036,300.6779785249722,467.63576123457614,105
1740000,-642675.72145771,119041.05438952544,-523634.6670681846,299.39457473071377,465.8845307339012,105
1745000,-641045.7282723836,119246.66471892281,-521799.06355346076,299.91169563027114,466.6663480708828,105
1750000,-640734.33447727,118866.89978374436,-521867.43469352566,298.95656664684213,466.94937945289695,105
1755000,-640811.5689001367,119675.98529469973,-521135.583605437,300.9914596819846,468.5272197962635,105
1760000,-641696.499539163,119192.8812184988,-522503.61832066416,299.77642726996004,466.88731826903677,105
1765000,-640670.6180473445,118901.42065757292,-521769.1973897716,299.0433884781191,467.88085494595197,105
1770000,-640011.9882440078,119198.53598390118,-520813.4522601066,299.79064930530353,468.05054492512676,105
1775000,-639661.0374289947,118707.212313532,-520953.82511546265,298.55494417735684,467.5553709788291,105
1780000,-642972.8327486184,119542.54286552256,-523430.2898830959,300.65584488472484,467.54857626141813,105
1785000,-639973.3821387268,119067.46690629562,-520905.91523243114,299.46100361330843,469.2716544835479,105
1790000,-640887.391635566,118625.11236223544,-522262.2792733306,298.34845843905504,468.1402017595125,105
1795000,-642095.0612891284,119627.08535056861,-522467.97593855974,300.86847372514336,466.54196071400054,105
1800000,-643189.2545761089,118735.93134232925,-524453.3232337796,298.62717406021136,466.2893207436049,105
1805000,-642389.5397793497,119055.7397355983,-523333.80004375137,299.4315091561085,465.65118522249725,105
1810000,-640990.1009062426,118752.7450523455,-522237.3558538971,298.6694614339731,466.23768167109466,105
1815000,-640123.1868460197,119754.15509295347,-520369.0317530662,301.1880608766312,468.17098494293396,105
1820000,-640013.0887536597,118675.12559756316,-521337.9631560966,298.474244382389,469.54267255610625,105
1825000,-641563.8268582067,119476.33473163989,-522087.49212656677,300.48932791132296,468.3755158804488,105
1830000,-640795.8676837869,119390.7532114487,-521405.11447233823,300.2740858423254,468.3317630942671,105
1835000,-641252.679163164,118931.45331474353,-522321.22584842046,299.11892220610673,467.1222120717729,105
1840000,-640582.6098271715,119405.8929742765,-521176.71685289504,300.3121631499954,468.6339985531191,105
1845000,-640676.37536682,118451.14023236209,-522225.23513445794,297.9109092917836,468.5940054400969,105
1850000,-640420.1940929489,118810.54020963993,-521609.653883309,298.814819324395,467.98206421939716,105
1855000,-642168.5762361703,119929.8020005816,-522238.7742355886,301.6298221789128,466.76375742004234,105
1860000,-641580.1541410917,119122.10693659456,-522458.04720449715,299.59842619175004,467.68784073142444,105
1865000,-642120.9111888236,119390.39915998385,-522730.5120288398,300.2731953840856,466.7884207129555,105
1870000,-639887.7135986527,118842.81896335375,-521044.894635299,298.89600210449174,466.85531795886834,105
1875000,-642700.8961401512,118893.02481752913,-523807.87132262206,299.02227249445855,465.8957428757179,105
1880000,-642207.0633485098,118122.18117806374,-524084.8821704461,297.08355979735455,467.3267002449275,105
1885000,-641898.2702817922,119095.65760548237,-522802.6126763098,299.53190471912995,466.4361450498425,105
1890000,-640668.8140471466,119298.38045298273,-521370.43359416386,300.0417634483459,467.3640446770282,105
1895000,-640667.2298781849,118912.05328818609,-521755.17658999877,299.07013010887005,466.9650219957644,105
1900000,-641666.7203483265,119237.9208430975,-522428.799505229,299.889704318134,466.9664472153411,105
1905000,-641440.1574443677,119704.11997315241,-521736.03747121524,301.06221989268437,468.25058134287013,105
1910000,-641702.6310974546,119043.83066873753,-522658.80042871705,299.40155722039606,467.878895613108,105
1915000,-640667.7611104837,119288.69644924771,-521379.06466123596,300.0174076645803,467.634295755626,105
1920000,-642447.6204660283,119283.32946719194,-523164.2909988364,300.0039094196394,467.3181450898708,105
1925000,-642121.5516043808,119187.58844116202,-522933.9631632188,299.76311565382883,465.7237941396999,105
1930000,-642109.8150470708,118897.01566941901,-523212.7993776518,299.03230969893826,466.2057582228398,105
1935000,-641281.6813331987,118843.65544352075,-522438.0258896779,298.8981058965419,468.1718136651056,105
1940000,-640473.650543753,119529.19133417797,-520944.4592095751,300.62226507421815,466.0067651394314,105
1945000,-640770.0854273066,118640.7984504822,-522129.2869768244,298.3879097841721,466.65034381386005,105
1950000,-641098.4330732101,119247.22109183145,-521851.2119813786,299.9130949376885,468.2467273812773,105
1955000,-640368.9352024593,119602.18703134172,-520766.7481711176,300.8058531297977,466.9343172323506,105
1960000,-643352.9568099021,119025.7001435096,-524327.2566663926,299.3559579864335,466.55755807777064,105
1965000,-640614.0121996924,118530.35683657776,-522083.65536311467,298.1101432590262,468.12208091302,105
1970000,-640628.3873515017,119472.16219776764,-521156.2251537341,300.4788337670075,467.8404251647409,105
1975000,-641761.4105897062,119873.55118117144,-521887.8594085347,301.48834838029825,467.16240843962726,105
1980000,-641925.5798338642,118726.06313352409,-523199.51670034014,298.6023549909102,467.436595111842,105
1985000,-641702.5140901767,119195.56294044515,-522506.9511497315,299.7831719430965,466.6609983376422,105
1990000,-640629.3893380701,119193.03361747853,-521436.3557205915,299.77681056148884,467.690061431462,105
1995000,-640206.6081389044,119264.58858049358,-520942.01955841086,299.9567750941589,465.93862113372353,105
2000000,-641029.927550138,119339.54030071264,-521690.38724942534,300.145282651618,467.5343634207451,105
2005000,-639926.974341583,118995.34467626945,-520931.6296653135,299.2796123739746,469.40880254616786,105
2010000,-640938.4105493878,119725.79167077434,-521212.61887861346,301.1167253633095,468.0622187346284,105
2015000,-641888.00881036,120088.32901873733,-521799.6797916227,302.02852604983747,467.44723856898594,105
2020000,-640695.8237585751,119439.230059903,-521256.59369867214,300.39600769106653,467.54992411223225,105
2025000,-639255.0443104263,119466.15046117373,-519788.8938492526,300.4637139301566,468.79454545719454,105
2030000,-641279.491545538,119901.28377897706,-521378.2077665609,301.5580973368139,468.23793478679164,105
2035000,-640491.314789223,118927.21914697695,-521564.0956422461,299.1082730492733,469.5084966049391,105
2040000,-643143.2197435438,119251.47820556513,-523891.74153797864,299.92380180484804,468.0908902576147,105
2045000,-641875.152470313,119320.61184395291,-522554.5406263601,300.0976765774703,467.20104670706274,105
2050000,-642260.3321460132,119504.08937635914,-522756.242769654,300.55913231699736,466.68817472626864,105
2055000,-642639.8936218107,118659.06344681111,-523980.8301749996,298.43384722009625,467.23980053503635,105
2060000,-641574.9438611022,119963.34344727464,-521611.6004138276,301.714180698921,467.38205023904106,105
2065000,-641398.8631237317,118147.90472264079,-523250.95840109093,297.14825587828824,466.42229213976117,105
2070000,-641117.0211898196,119106.92665479332,-522010.09453502623,299.56024697670966,467.1458545035793,105
2075000,-642382.200467878,119157.89070730942,-523224.3097605686,299.68842427577556,467.8309507134361,105
2080000,-641714.0866470006,119858.73119984486,-521855.3554471558,301.4510753400892,468.11089214712916,105
2085000,-641994.9160815803,119460.10051765238,-522534.815563928,300.44849800085376,466.6009654521357,105
2090000,-642169.4886403177,119045.53517648019,-523123.9534638375,299.4058441479048,464.0655514003489,105
2095000,-641819.5220368067,119002.5834561832,-522816.9385806235,299.29781828995004,466.39858269054145,105
2100000,-641971.6034423946,119889.6434136917,-522081.960028703,301.5288211998358,465.9765474861638,105
2105000,-642346.9716078457,119564.2600269384,-522782.71158090734,300.71046469920645,465.95895093533255,105
2110000,-641523.9773215177,118924.02369153698,-522599.9536299807,299.10023630911314,467.00279556141686,105
2115000,-641569.710437553,119580.63258310675,-521989.07785444625,300.7516425476086,467.26723008084696,105
2120000,-642094.9257998336,119364.69247694622,-522730.2333228874,300.20854171081925,466.41294072799263,105
2125000,-640474.2896599774,118401.82719199162,-522072.4624679858,297.78688437595844,468.0803838266441,105
2130000,-641130.5153127769,120413.35777802183,-520717.15753475507,302.84599064354654,467.371345604728,105
2135000,-641817.6300244452,119922.23724927672,-521895.3927751685,301.61079642757437,466.9051867436517,105
2140000,-642492.6797734955,120436.1468956616,-522056.53287783393,302.903306484869,465.8535226330297,105
2145000,-642064.3601367432,118365.29367426364,-523699.06646247953,297.69500063837165,466.05002221574506,105
2150000,-640066.5960797458,119349.66490833228,-520716.9311714135,300.1707465775563,467.6965510222523,105
2155000,-642540.0537341866,119155.09155791893,-523384.96217626764,299.6813842663799,466.09567058847176,105
2160000,-641840.1450441196,120217.45534537884,-521622.6896987407,302.35328561996755,466.41752950106087,105
2165000,-641391.6698122909,119898.95333610114,-521492.7164761898,301.552236149198,466.30196107716716,105
2170000,-642413.2392874574,119567.55595457426,-522845.68333288317,300.71875413227593,466.2916006003252,105
2175000,-639992.695176987,119133.20991451025,-520859.4852624767,299.6263507709497,468.69646296354165,105
2180000,-640067.9082392296,118472.15824283552,-521595.74999639404,297.9637707045093,466.7888614993224,105
2185000,-642666.7431705585,119331.1699104312,-523335.5732601273,300.12423067546155,468.68923218541755,105
2190000,-640032.2632944761,120119.88684535457,-519912.3764491215,302.1078956599938,468.836905913049,105
2195000,-641797.5391219896,118851.480119155,-522946.0590028346,298.91778537137463,468.6446486611049,105
2200000,-640697.0283095939,119809.2329168925,-520887.7953927014,301.32658452933134,466.8830170472624,105
2205000,-639953.7602173258,119518.1544420569,-520435.60577526886,300.5945067043021,467.6344297129961,105
2210000,-641234.6914006774,119730.12231709706,-521504.5690835804,301.1276171688362,466.74654974444144,105
2215000,-640634.0012963163,119827.30192824011,-520806.69936807617,301.37202905261756,467.4483646387536,105
2220000,-641784.1449284293,119202.23830286157,-522581.9066255677,299.7999608341399,468.17728633433654,105
2225000,-641858.6531866752,119131.70079603855,-522726.9523906366,299.62255525783564,467.1260995718871,105
2230000,-641232.7483523651,118794.73167573684,-522438.01667662826,298.77506002194843,467.411343165488,105
2235000,-641058.6034800336,119640.49607523705,-521418.1074047965,300.9022024100036,467.05872027530717,105
2240000,-640939.074658907,120217.1952372918,-520721.8794216152,302.35263143431285,466.83871700078413,105
2245000,-640972.2777779885,119734.33341047939,-521237.9443675091,301.13820829236766,467.3320282138509,105
2250000,-642713.742600305,119518.1317509875,-523195.6108493175,300.59444963505734,466.14203299331126,105
2255000,-640649.6194265205,119685.73396336194,-520963.8854631586,301.0159781014768,467.2059935419678,105
2260000,-641332.131648351,118390.0529354666,-522942.07871288434,297.75727149540097,467.4288305899325,105
2265000,-640971.3851627652,119553.74668335117,-521417.638479414,300.6840230816617,468.29152986565896,105
2270000,-640947.8586610514,119224.90554111748,-521722.9531199339,299.85697014233824,466.94576297545774,105
2275000,-641702.432982842,119291.80612015445,-522410.6268626875,300.0252286520829,466.635774239963,105
2280000,-641258.9558530604,119455.39589706287,-521803.5599559975,300.4366656301823,467.4926446600229,105
2285000,-640765.0225170106,118884.38645479083,-521880.63606221974,299.00054655333963,467.2579340996935,105
2290000,-641240.6540177511,119278.14807095722,-521962.5059467939,299.9908779328959,465.1885199845952,105
2295000,-642282.234011576,118908.62181020714,-523373.6122013689,299.0614997594879,467.11400396915326,105
2300000,-642098.6603298103,119824.16105549567,-522274.4992743147,301.3641295908359,467.0502149850735,105
2305000,-640766.4499777299,119135.99414966337,-521630.45582806657,299.6333532702463,466.26018425067645,105
2310000,-642423.4496190548,118684.79659438145,-523738.65302467335,298.49856745306806,465.96222528483804,105
2315000,-642611.190747208,118649.60039991606,-523961.5903472919,298.4100471545195,465.0347027131587,105
2320000,-640444.4013675759,119443.28756348384,-521001.11380409205,300.4062125280892,466.9393767171223,105
2325000,-641120.6549987784,119365.72947922384,-521754.9255195545,300.21114982662846,467.8753071304924,105
2330000,-640690.8035911596,120419.65300845599,-520271.15058270365,302.8618234824636,467.777950165248,105
2335000,-641652.8705368717,119792.17952465266,-521860.69101221906,301.28369434204643,467.84294928742327,105
2340000,-639902.4590810034,119107.83498315362,-520794.6240978498,299.5625314707823,467.9047233397953,105
2345000,-641399.4600417893,119017.03036707087,-522382.42967471847,299.3341530381894,466.8184819649142,105
2350000,-641059.8373180442,119406.66546233109,-521653.17185571307,300.3141059984839,468.59973557396296,105
2355000,-641574.5586050306,119785.10936727992,-521789.4492377507,301.26591252071813,467.1402546933878,105
2360000,-641224.201062208,119676.93548410124,-521547.2655781068,300.99384945879933,467.9434693935429,105
2365000,-641109.4268174255,119583.2900663219,-521526.1367511036,300.7583262590486,468.0973410534115,105
2370000,-643027.2028918061,120246.49304979578,-522780.70984201034,302.42631698893223,465.7756739227557,105
2375000,-642473.015766703,119691.72539078887,-522781.2903759142,301.031046859694,464.912369047836,105
2380000,-641784.8459830894,120288.0271732319,-521496.81880985753,302.53077751548534,465.3827354555903,105
2385000,-641824.213067784,119133.10816235445,-522691.1049054295,299.6260948588733,468.09189345714543,105
2390000,-641334.4950495372,118999.03592346341,-522335.45912607375,299.2888960567304,467.22461438980963,105
2395000,-640281.9388306229,118976.85200226132,-521305.0868283616,299.23310231659406,467.23303157765895,105
2400000,-641283.5766411019,119576.12819603505,-521707.4484450668,300.7403137748699,467.3247092308575,105
2405000,-642564.2444482362,119219.92229540009,-523344.32215283613,299.84443701467075,466.1417576038223,105
2410000,-641121.6531588486,119399.10605526657,-521722.54710358207,300.29509368819396,467.57550310178476,105
2415000,-641124.7406375618,118703.8423298357,-522420.8983077261,298.5464684893618,467.0382006770839,105
2420000,-641185.4934191545,118562.68095723959,-522622.81246191496,298.19144013940684,467.59945632210224,105
2425000,-642038.2050040392,119514.16510623298,-522524.03989780624,300.5844733128088,467.86779964862774,105
2430000,-641604.0637272359,118536.01881418808,-523068.0449130478,298.12438343345565,468.07676731832566,105
2435000,-640809.2351428368,118849.11428719357,-521960.12085564324,298.911835178329,470.1260942734107,105
2440000,-640788.4123053881,119624.53983061318,-521163.87247477495,300.86207160724854,468.8521309182181,105
2445000,-641503.0359408525,119193.09975715436,-522309.9361836981,299.7769769062866,467.10623298301726,105
2450000,-640483.347455448,119662.21071491227,-520821.13674053573,300.95681588217366,466.3127517731408,105
2455000,-640454.9728649361,118849.23256555991,-521605.7402993762,298.91213265470276,467.79006536806287,105
2460000,-643499.9971248149,119470.62864183146,-524029.36848298344,300.4749767923721,466.4022993405868,105
2465000,-641742.2744181887,120330.53752565003,-521411.7368925387,302.63769330978124,466.6967979989648,105
2470000,-641148.3598144804,119507.37718685005,-521640.98262763035,300.56740133501614,465.6407703737369,105
2475000,-640325.1124897096,119240.32565629302,-521084.7868334166,299.89575255105393,467.0573723177519,105
2480000,-640868.3413799116,119102.1342010101,-521766.20717890153,299.54819370089064,467.92239743003466,105
2485000,-641617.6971847541,120015.41455921135,-521602.2826255427,301.8451423112319,468.7715043349731,105
2490000,-642043.2079852959,119595.93845804571,-522447.2695272502,300.79013763606133,467.19273604904186,105
2495000,-640754.5996525157,119458.17689753213,-521296.4227549836,300.44365999407705,469.2010547536458,105
2500000,-640148.9616355421,120110.24979800731,-520038.7118375348,302.0836579740375,469.18414723703336,105
