#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2830000,-593310.6847315636,110510.2819071043,-482800.40282445925,301.0528287161348,433.0470852466957,121
2835000,-593585.9224849488,109836.215806772,-483749.70667817676,299.2165334615695,432.1092775449963,121
2840000,-594355.0415722481,110561.02325776336,-483794.01831448474,301.1910586336155,430.41041263785,121
2845000,-594228.4222163092,110556.25086150903,-483672.17135480023,301.17805764070044,431.8469452839682,121
2850000,-593249.7353173676,109968.42205917166,-483281.31325819594,299.57669059420925,432.2499155342865,121
2855000,-594212.9843740552,109321.96730981738,-484891.0170642378,297.81561436155897,431.5381804400171,121
2860000,-593753.5923700542,110407.3241149967,-483346.2682550575,300.77235042925093,430.99901947836224,121
2865000,-594212.2266072407,109602.98002312193,-484609.2465841188,298.58115102281414,431.20295373153857,121
2870000,-594370.680071291,109515.76155103045,-484854.9185202606,298.3435498938847,432.2206818494643,121
2875000,-594385.9334672713,109348.5416252925,-485037.39184197877,297.8880082846123,431.0227367566719,121
2880000,-593061.5832696408,110265.0885034223,-482796.4947662185,300.3848712511176,432.83646983609515,121
2885000,-593276.0861662016,109411.94747682055,-483864.13868938107,298.06073891772854,430.62714573209996,121
2890000,-593168.9298110111,109595.16298930306,-483573.766821708,298.5598558084438,431.0232825081116,121
2895000,-592954.9752544402,111334.25311801815,-481620.72213642206,303.29749644791013,432.5142905787163,121
2900000,-593692.6045598537,110543.31789518363,-483149.28666467004,301.1428255697224,432.94618565534205,121
2905000,-593773.0732305823,109364.82051588618,-484408.2527146961,297.9323553442434,430.3312946544091,121
2910000,-594043.3244256163,109616.5168218062,-484426.8076038101,298.61802805783145,431.26304385250575,121
2915000,-594075.2572691967,110271.22824085597,-483804.0290283407,300.4015971637665,430.7134133858547,121
2920000,-594421.475978089,110350.91967925873,-484070.5562988303,300.6186930985663,431.68911138947567,121
2925000,-593826.3160168026,110684.17788922522,-483142.1381275774,301.52655728162597,431.2643003955582,121
