#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
340000,-896324.0910752844,165247.5023038973,-731076.5887713871,301.35564687446777,648.8790756742444,228
345000,-897260.0733657964,164638.34584307595,-732621.7275227203,300.24475117717014,647.6534040818731,228
350000,-897104.0809103735,163177.74451806606,-733926.3363923074,297.58110754572465,647.8822168467314,228
355000,-894649.6975651337,164954.03157665773,-729695.665988476,300.82045536105323,649.7869986188686,228
360000,-897553.2632463509,164044.28642882145,-733508.9768175294,299.16138739515486,650.1627587731945,228
365000,-895042.2745616492,164561.36588568537,-730480.9086759638,300.1043657278752,648.6970598584488,228
370000,-896184.7161263777,164091.67122025866,-732093.044906119,299.2478012548289,649.1676450512991,228
375000,-897494.9559323294,165326.41662109917,-732168.5393112302,301.49955994290434,646.5239338286129,228
380000,-896961.0256048599,164418.73963385634,-732542.2859710036,299.8442636035951,648.1208374416176,228
385000,-896174.0177468052,165009.0441495732,-731164.973597232,300.92077971855355,647.2789977044719,228
390000,-896087.0285141952,165214.99328687205,-730872.0352273232,301.29636140438015,647.6985958430148,228
395000,-896514.104101534,164029.02318576042,-732485.0809157735,299.1335523935849,648.1855362817153,228
400000,-895705.4058646495,165212.9839263431,-730492.4219383064,301.29269700925425,649.3694570336131,228
405000,-897185.3638425646,164703.74297898167,-732481.6208635829,300.3640134711222,647.2260211227851,227
410000,-897097.7718440285,164748.9880745838,-732348.7837694447,300.44652524808083,646.2085719131131,228
415000,-897442.3725334238,164790.53293783637,-732651.8395955875,300.5222890506512,648.0675951771873,228
420000,-897582.9637373192,164548.4310249564,-733034.5327123628,300.08077690947937,647.900187840164,227
425000,-895809.8937486988,164832.11545967055,-730977.7782890282,300.59812152975854,649.6025154649102,228
430000,-895363.502054451,164897.58285578212,-730465.9191986689,300.7175119546021,650.8989514890918,228
435000,-894673.0905515524,164295.69556978275,-730377.3949817696,299.6198727776765,649.1099975650739,228
440000,-895897.6420892589,163835.4980501717,-732062.1440390872,298.7806278918,647.4130725926826,227
445000,-896216.4683961393,164394.57210695336,-731821.896289186,299.8001901949102,648.8210340350362,228
450000,-896871.0341685563,164229.16529305629,-732641.8688755,299.49854401748274,649.5037888274659,228
455000,-896234.0850684121,164871.08931940107,-731362.995749011,300.6691966900275,649.4188865324121,228
460000,-896646.4730305551,163736.99649193682,-732909.4765386182,298.60099430953,649.1280903049228,227
465000,-894381.0018741433,165183.27149652923,-729197.730377614,301.238511569947,650.3576345048521,228
470000,-895195.4820035733,163642.45498329727,-731553.0270202761,298.42858252057505,649.2036964181486,228
475000,-896585.4185274038,165094.18533444122,-731491.2331929626,301.0760484910544,649.8300486932511,227
480000,-895612.6952387793,163829.13761859888,-731783.5576201804,298.7690286122689,647.4049331064818,228
485000,-896662.2600722257,163726.75562070403,-732935.5044515217,298.58231841832503,649.6616771158143,228
490000,-896399.8445837749,163953.72677158122,-732446.1178121937,298.99623715864374,648.6094289993878,227
495000,-896410.2420391673,164435.81419372687,-731974.4278454405,299.87540183541796,647.2064003794757,227
500000,-896173.6037417855,163386.86478862358,-732786.738953162,297.9624723078529,649.1849500770531,228
505000,-895961.4848723896,163743.923212762,-732217.5616596276,298.6136263094446,648.2038397558754,227
510000,-895741.342808241,164037.57754949923,-731703.7652587418,299.1491526645855,649.3406555271914,227
515000,-897334.6995394249,166372.87537720645,-730961.8241622184,303.407947367691,648.6317247669416,227
520000,-897649.1890889071,163963.26585763122,-733685.9232312759,299.01363323063947,648.7102018281907,228
525000,-897132.9109854456,164433.68156831147,-732699.2294171341,299.8715126467607,648.5992224519945,227
530000,-897752.446514125,163707.86363286956,-734044.5828812554,298.5478658115672,647.9028294692333,227
535000,-896545.8603211623,164907.13955177553,-731638.7207693867,300.7349401411884,649.222435248483,228
540000,-897186.5888615996,163388.25652741315,-733798.3323341864,297.9650103694718,648.3798224515014,227
545000,-895923.440541612,164753.7450454001,-731169.6954962119,300.4552003566152,648.4026056184292,227
550000,-896568.4186139796,164605.53397207026,-731962.8846419093,300.1849134036836,648.0605239670273,227
555000,-895113.4715089658,164691.95179242094,-730421.5197165449,300.3425103282372,648.82055524556,227
560000,-897416.4484393662,164704.2411692498,-732712.2072701163,300.3649220019528,648.1326810274313,227
565000,-897581.8106033225,164241.1611887241,-733340.6494145984,299.5204204806572,648.6915183848828,227
570000,-896062.8431929965,163816.67976909375,-732246.1634239027,298.7463097012782,649.8802486442361,227
575000,-897459.9098810926,165608.09049086535,-731851.8193902273,302.01323797160404,647.4869288335381,227
580000,-896527.4603615385,165480.0342558655,-731047.426105673,301.7797066383212,648.6300611722979,227
585000,-896356.0361025399,165306.57258044498,-731049.4635220949,301.4633711132726,649.2723695024617,227
590000,-895448.9752302002,164245.08629178343,-731203.8889384167,299.52757854329053,649.1662432813422,228
595000,-898431.4745277399,164378.72456834296,-734052.7499593969,299.77128963555094,649.0508902123668,227
600000,-895577.7572814096,164339.7450181177,-731238.0122632919,299.70020409774105,647.9318546944808,227
605000,-897169.7495548008,164004.76028091274,-733164.9892738881,299.0893050477341,647.4731929027686,227
610000,-895838.142059044,165153.90363465587,-730684.2384243881,301.1849545062166,647.6428764069988,227
615000,-895065.700977195,165512.7034342124,-729552.9975429827,301.83928418857965,649.0929980972284,227
620000,-896221.513254555,165475.93696026714,-730745.5762942878,301.7722345546391,648.3530363107615,227
625000,-895820.031284526,164347.24854526005,-731472.7827392659,299.7138879976143,648.8113611953765,227
630000,-895412.891960267,165246.4867947257,-730166.4051655412,301.3537949286347,650.9159943720091,227
635000,-896490.7446057526,163159.59093894245,-733331.1536668101,297.5480015471249,648.6632291483818,227
640000,-896984.0781370075,164656.00077995064,-732328.0773570569,300.27694782067897,648.5735311418681,227
645000,-896678.2265779963,164712.1290996059,-731966.0974783904,300.37930692349056,647.5533090238614,227
650000,-896620.7061298126,165125.8308844691,-731494.8752453435,301.13375928889633,651.2545518072266,227
655000,-897321.9945400208,164436.75052540065,-732885.2440146202,299.87710938823,648.0488732070141,227
660000,-897023.4304511165,166127.79867247766,-730895.6317786388,302.96101021065255,647.6369927280904,227
665000,-896409.299517097,165191.3660470703,-731217.9334700266,301.253273296935,646.7005952986174,227
670000,-897015.4551960807,164500.559231709,-732514.8959643717,299.99347492294413,647.2120391648572,227
675000,-895278.2934625521,164521.1186655527,-730757.1747969994,300.03096838819454,648.9248634828829,227
680000,-896787.3390545547,164937.36110770842,-731849.9779468463,300.7900540546257,649.8423108460877,227
685000,-895739.26342142,165014.5979225447,-730724.6654988753,300.9309079251714,647.4710689105376,227
690000,-896342.9845673479,163952.0232579009,-732390.961309447,298.99313052489777,649.4343736649369,227
695000,-895646.5633334005,165056.4685053184,-730590.0948280821,301.00726573016607,649.8848564466243,227
700000,-898429.5165565545,164244.9590049781,-734184.5575515764,299.5273464151371,647.7387512540264,227
705000,-896866.83945012,164535.83467662957,-732331.0047734904,300.0578054234033,647.919251029365,227
710000,-896491.0075332355,164689.86430048075,-731801.1432327547,300.33870344779905,647.2422928780541,227
715000,-896656.7194464114,164559.6604326635,-732097.0590137478,300.10125555742513,648.5902367298556,227
720000,-895368.9487821823,164082.51936919626,-731286.429412986,299.23111136869716,651.7985320560749,227
725000,-894587.1279032938,164280.98672337516,-730306.1411799187,299.59304880840534,651.2666746312489,227
730000,-897598.6448301151,165190.3648871024,-732408.2799430127,301.2514475192043,648.140909387077,227
735000,-898028.5658163046,164474.69771215116,-733553.8681041535,299.9463122436489,644.907593160042,227
740000,-896405.0878767753,164312.43072469794,-732092.6571520774,299.65039204946396,648.034551368072,227
745000,-895777.2955386862,165019.00927447312,-730758.286264213,300.93895274155557,647.7343083463767,227
750000,-895520.611933073,163941.92603363888,-731578.6858994341,298.9747165972638,649.7230802584788,227
755000,-897072.603289092,164259.48809368006,-732813.115195412,299.5538425670501,647.4190147025444,227
760000,-896872.5946607236,164571.0122439327,-732301.5824167909,300.12195742813736,649.1093649630498,227
765000,-896533.1759708375,164943.19975293003,-731589.9762179074,300.80070177203805,650.0990202487778,227
770000,-898010.4962671809,164826.80748579634,-733183.6887813846,300.5884415776979,647.5119921892951,227
775000,-896962.5278653884,164151.53196166328,-732810.9959037252,299.35696703462503,648.0437596017484,227
780000,-896551.9323572721,164576.7939308175,-731975.1384264546,300.1325012727759,648.2886726662023,227
785000,-897971.340162959,164169.0013311447,-733802.3388318142,299.38882526586707,647.4593144277453,227
790000,-897424.4746531239,165021.23505195402,-732403.2396011698,300.94301180812664,647.9752101263683,227
795000,-896529.6163835712,164775.0591747125,-731754.5572088587,300.49407013157065,647.6851274870337,227
800000,-895343.5334273521,164297.8359136455,-731045.6975137065,299.62377604217556,648.6188295880905,227
805000,-896267.0960115287,164990.68346675747,-731276.4125447713,300.8872960327498,647.6499334422964,227
810000,-897813.9616550123,164113.8626813417,-733700.0989736706,299.2882709866949,647.6705251972901,227
815000,-896139.8608610593,164418.2912240317,-731721.5696370276,299.8434458554847,648.1461233268342,227
820000,-896593.9235480111,164784.91367327032,-731809.0098747408,300.5120414094787,649.8292740612075,227
825000,-896795.2866509007,165499.5231194016,-731295.7635314991,301.8152477448184,647.927349721106,227
830000,-896637.8609302156,163837.50789857178,-732800.3530316438,298.7842931766381,647.800939422851,227
835000,-895419.8321070205,165433.68116034992,-729986.1509466707,301.6951742436467,649.9591262130482,227
840000,-894917.2595013743,165318.18474438254,-729599.0747569918,301.48454777934154,648.776261668016,227
845000,-896942.5374646559,164140.72696367995,-732801.8105009759,299.3372623667097,649.1181703406362,227
850000,-897168.2788003832,164704.6339905407,-732463.6448098426,300.3656383753477,649.3120031412168,227
855000,-898178.590033289,164839.28995560776,-733339.3000776813,300.611205387814,646.5034539438251,227
860000,-895400.9021658404,165138.4987368125,-730262.4034290279,301.15686117415476,649.5241358103634,227
865000,-894860.5802643821,164116.9239645656,-730743.6562998164,299.29385373362504,650.8481489834523,227
870000,-895800.4787035706,163634.4192761694,-732166.0594274012,298.41392810410366,650.013679320735,227
875000,-896658.9499639487,163817.59949215566,-732841.350471793,298.74798696559026,650.2883934816127,227
880000,-896670.5116685368,165124.24914145464,-731546.2625270821,301.13087472372797,650.1630024647657,227
885000,-896544.139111693,165547.75085284235,-730996.3882588507,301.9031988460798,646.7251074903212,227
890000,-895882.1842970895,165037.4442550684,-730844.740042021,300.9725719214219,648.2499871916732,227
895000,-898454.852022999,164533.7436296338,-733921.1083933652,300.053992059744,647.0748089056381,227
900000,-897661.4225603594,163881.4803399999,-733779.9422203595,298.8644840621066,646.7199959124542,227
905000,-895956.32694453,163958.06150648487,-731998.2654380451,299.00414225144516,646.6964041888033,227
910000,-898772.6513440413,163106.30204402638,-735666.349300015,297.45082059627987,647.1820201113336,227
915000,-897870.9367642524,163056.60254823335,-734814.334216019,297.3601854974419,648.134472995782,227
920000,-896536.1717422046,164762.4917995041,-731773.6799427005,300.4711514826795,648.4823100602198,227
925000,-897338.6571016908,164407.2052366268,-732931.451865064,299.823228757743,647.2576657284708,227
930000,-897964.3449334996,164042.39826304134,-733921.9466704582,299.15794401832835,647.3437291455186,227
935000,-895769.9342934266,163982.17551344025,-731787.7587799863,299.04811805781725,648.2883753512714,227
940000,-895784.5612673564,163737.69463736424,-732046.8666299921,298.6022674910545,647.2723355742754,227
945000,-897467.2006764859,164724.7983469208,-732742.402329565,300.40241135270594,648.8622151241643,227
950000,-895899.3538816823,164504.44237369264,-731394.9115079896,300.000556462744,649.377466255089,227
955000,-895149.0979862288,163544.11208188612,-731604.9859043426,298.2492382747796,649.802361045333,227
960000,-897265.3705838807,165263.83970399603,-732001.5308798847,301.3854407757756,650.5325126213811,227
965000,-896843.7699847091,164486.50314222332,-732357.2668424858,299.9678413618892,650.7800985887924,227
970000,-896157.9055367475,163417.89909093268,-732740.0064458149,298.0190683962493,649.2924806509188,227
975000,-896762.4065741291,164997.67909715755,-731764.7274769716,300.9000537004611,648.4078235277307,227
980000,-896442.0376335653,164649.5827089153,-731792.45492465,300.26524342623077,648.0039022840034,227
985000,-897429.119940877,164443.76183495543,-732985.3581059215,299.88989564942517,649.721845137943,227
990000,-894580.9057158725,164538.1583194834,-730042.7473963891,300.06204296336944,649.2154444339155,227
995000,-896808.5220207553,164612.34295554855,-732196.1790652068,300.1973306904326,649.6212843466069,227
1000000,-895516.3800543193,164261.44150191185,-731254.9385524074,299.55740492407875,648.9884771877875,227
1005000,-897522.4213838754,164773.00506421248,-732749.4163196629,300.4903241276078,648.789813602851,227
1010000,-896620.2230228642,163557.13083810074,-733063.0921847634,298.2729800902132,649.0126438664869,227
1015000,-896793.6595616937,165257.53351535278,-731536.1260463409,301.3739404170325,646.4928360837226,227
1020000,-897385.7503145635,164347.0595791263,-733038.6907354372,299.7135433871925,647.7795685138889,227
1025000,-893599.0041628676,163830.39499419497,-729768.6091686726,298.7713216407919,647.2428087615316,227
1030000,-895758.6701413644,164679.7294185575,-731078.940722807,300.3202208453064,648.7131152036318,227
1035000,-896385.1693479689,165887.08802587178,-730498.0813220971,302.5220352693909,648.5595128125277,227
1040000,-896084.8181614922,165139.4589604005,-730945.3592010918,301.158612297751,648.5366427726916,227
1045000,-895426.433596422,165240.74578016798,-730185.687816254,301.3433252565875,647.8281309155399,227
1050000,-895196.5008126749,164459.11216630627,-730737.3886463686,299.9178894706296,646.0592395258718,227
1055000,-897291.8247786816,164248.28091943596,-733043.5438592457,299.53340446543353,648.5356258637137,227
1060000,-895674.8618213618,164847.299565365,-730827.5622559967,300.6258122114934,648.5299333192688,227
1065000,-896352.5110102622,164029.40117569978,-732323.1098345624,299.1342417196026,648.1614499976254,227
1070000,-897670.521234476,164619.60229849466,-733050.9189359813,300.21056928078286,648.8513612677292,227
1075000,-895978.0228246702,164811.51425556256,-731166.5085691076,300.56055188965024,650.1226697030271,227
1080000,-896049.0393340457,164712.56305063725,-731336.4762834085,300.3800983036443,650.9318819974911,227
1085000,-896629.9067307943,163534.71211652167,-733095.1946142727,298.2320959119389,649.4078438685026,227
1090000,-896392.5131105185,164454.9975578113,-731937.5155527071,299.9103858140699,648.583525516108,227
1095000,-896839.7155522592,164441.54791610938,-732398.1676361498,299.88585820899993,647.9382556184208,227
1100000,-896335.3269285113,164269.06792466788,-732066.2590038434,299.57131294405445,647.614545691278,227
1105000,-895693.9300482059,165944.2979770242,-729749.6320711817,302.62636690283057,647.7520131872956,227
1110000,-895577.406149568,164889.65734412376,-730687.7488054442,300.7030584974586,648.715266600076,227
1115000,-895995.9022093266,165039.64118718362,-730956.2610221431,300.9765783837858,650.2185252667107,227
1120000,-896999.148880343,165102.68872647302,-731896.4601538699,301.09155580687246,648.6395122850603,227
1125000,-895335.343678127,163896.51376678946,-731438.8299113376,298.89189995639697,651.1944998016698,227
1130000,-895354.256283083,164264.36488791136,-731089.8913951716,299.56273619303386,648.5077340775721,227
1135000,-897319.3982532611,164503.25547790888,-732816.1427753522,299.99839196560055,647.9102316549317,227
1140000,-896110.3853866877,164479.37097517215,-731631.0144115156,299.95483469742925,649.0646111756982,227
1145000,-896188.1879171561,164490.3399495089,-731697.8479676472,299.97483840284514,648.4414144935602,227
1150000,-896919.0821265765,164837.6941382672,-732081.3879883093,300.6082951558271,646.8484543110344,227
1155000,-896952.2142960737,165339.41430752457,-731612.7999885491,301.52326333415675,650.2861790550147,227
1160000,-895474.3958038418,162446.0251279174,-733028.3706759244,296.2466984498261,649.178473236341,227
1165000,-895620.0274694236,164070.67894102272,-731549.3485284009,299.2095184257373,648.6197454187812,227
1170000,-896403.4468944333,164033.87546128593,-732369.5714331474,299.14240130572836,648.2096701627601,227
1175000,-897619.7117712405,164296.8546680127,-733322.8571032278,299.6219865814678,646.4848632598855,227
1180000,-897048.9364343816,164278.6387815628,-732770.2976528188,299.5887669553436,647.138394022269,227
1185000,-896627.6417975891,163588.07795847201,-733039.5638391171,298.3294171881926,648.6790349639788,227
1190000,-897794.8774421439,164034.98729624675,-733759.8901458972,299.1444289172756,647.4536045381248,227
1195000,-895303.3762382381,164358.51238298925,-730944.8638552488,299.73442943429467,649.0660193762122,227
1200000,-895772.2321871342,165680.6059525262,-730091.626234608,302.1454816881658,648.7035751391516,227
1205000,-896467.0110066682,164153.8593560143,-732313.1516506539,299.36121141605537,646.7828945857075,227
1210000,-895965.9512361987,163829.06488977198,-732136.8863464267,298.7688959794462,647.2891794194903,227
1215000,-896934.4200678095,164071.98343454202,-732862.4366332674,299.2118973814423,646.5294112744413,227
1220000,-896551.4229341103,164859.57341325804,-731691.8495208522,300.64819556567346,647.9064461186816,227
1225000,-897396.9534864649,165052.04163892596,-732344.911847539,300.9991926206381,647.2123008216818,227
1230000,-895739.2303847307,164451.81610266608,-731287.4142820647,299.90458391413244,648.0510452875193,227
1235000,-898055.129082365,164680.90210557732,-733374.2269767877,300.3223594304621,647.3385005767266,227
1240000,-895770.6805139985,164832.46822001337,-730938.2122939851,300.59876484551114,649.5197660997342,227
1245000,-895369.8584511969,164293.5840773459,-731076.274373851,299.6160221284364,650.7664093800894,227
1250000,-896441.2551126815,165927.6289112132,-730513.6262014683,302.59596815525356,650.7050374900857,227
1255000,-895790.4541482627,164124.23871713493,-731666.2154311278,299.30719337241857,650.1332755520208,227
1260000,-896759.4415803468,165102.0703890912,-731657.3711912555,301.0904281682753,648.5560959817732,227
1265000,-897866.4621455753,164623.5674567636,-733242.8946888117,300.2178003905935,649.0912788312518,227
1270000,-895750.5195115283,164727.4465147247,-731023.0729968036,300.40724071660225,648.5441192452291,227
1275000,-895793.9048031718,163597.9424785236,-732195.9623246482,298.3474067419215,649.2155849889285,227
1280000,-895713.4332191609,163718.92850785953,-731994.5047113013,298.5680444073928,648.211769627488,227
1285000,-895545.3469400713,164793.2009862815,-730752.1459537898,300.5271546701242,649.0320489398722,227
1290000,-897695.5489044767,164980.12547867722,-732715.4234257995,300.86804182749256,649.3474193408538,227
1295000,-900090.0812338758,164816.68349655293,-735273.3977373228,300.5699788397753,645.8945116106036,227
1300000,-896465.3195655011,165260.8199445958,-731204.4996209053,301.3799337542789,647.9990031719169,227
1305000,-897072.081268399,164361.1004849309,-732710.9807834681,299.73914925834,648.5730498641857,227
1310000,-896636.4717243323,164142.9102937678,-732493.5614305645,299.3412440235686,647.6689819072315,227
1315000,-896715.1983130062,164609.0285031963,-732106.1698098099,300.1912862484972,648.8625787019597,227
1320000,-897182.4271004889,164535.30733887438,-732647.1197616146,300.05684373739814,646.9103798549705,227
1325000,-896677.4970321935,163933.21295634157,-732744.2840758519,298.95882688632366,648.2787413619569,227
1330000,-896963.1265774714,165199.17770805233,-731763.948869419,301.26751912888756,648.4892497575656,227
1335000,-894413.9878939735,165027.46676850237,-729386.5211254711,300.95437635491487,649.4338610227937,227
1340000,-897663.8541102083,164380.282937114,-733283.5711730943,299.77413157399184,647.5720730349525,227
1345000,-897356.0309498459,165318.1091511646,-732037.9217986814,301.48440992283673,646.0165199559154,227
1350000,-897047.0477791941,165439.74118910043,-731607.3065900936,301.70622568986363,646.5099068449383,227
1355000,-897171.0104543287,164055.3501846391,-733115.6602696896,299.1815639499881,647.931367998784,227
1360000,-896317.0667039519,163923.76072242943,-732393.3059815224,298.941589203301,648.191277264112,227
1365000,-896417.729214305,164794.58720387117,-731623.1420104338,300.52968266293874,648.435069992412,227
1370000,-895737.5266586924,163135.10604105977,-732602.4206176326,297.50334936093617,650.0448720839809,227
1375000,-895721.9066573782,164124.4656632796,-731597.4409940985,299.30760724555597,648.5230432651637,227
1380000,-895328.2082935125,164693.21651495912,-730634.9917785533,300.3448167551017,649.5540217257658,227
1385000,-895126.2248315914,164933.48450271145,-730192.7403288799,300.7829844360823,649.782792242708,227
1390000,-896399.6511361133,164421.29478676798,-731978.3563493453,299.8489233397352,650.6437758668638,227
1395000,-894902.0133537054,165729.8976273444,-729172.115726361,302.2353730592502,648.9679642170181,227
1400000,-896523.7162339957,165091.15708044157,-731432.5591535541,301.07052597827663,648.2450835948262,227
1405000,-897692.1497697104,164065.4655077533,-733626.6842619571,299.2000108838172,648.8700462819361,227
1410000,-897463.6024360852,164367.53052086453,-733096.0719152207,299.7508754727226,647.9556073871317,227
1415000,-897145.6929635089,164606.588039667,-732539.1049238419,300.1868356670645,648.7096060723395,227
1420000,-896080.1050501,164202.27433647693,-731877.8307136231,299.449503992659,648.1853906666925,227
1425000,-896032.7495601103,165677.55926583696,-730355.1902942733,302.13992556038613,647.5880926317491,227
1430000,-895087.4682076955,164950.3732538622,-730137.0949538334,300.81378381554026,649.2058208994137,227
1435000,-896079.8111222265,163975.29609178728,-732104.5150304392,299.0355723156217,649.8466207357159,227
1440000,-897342.7934966302,165423.74882676787,-731919.0446698623,301.67706102093615,647.4664622471018,227
1445000,-896480.4715937646,165051.3271038058,-731429.1444899589,300.99788954984825,649.3208156427328,227
1450000,-897831.6981877265,163944.24308601063,-733887.4551017159,298.978942118416,648.0943504846423,227
1455000,-897437.4060368333,165064.72912108502,-732372.6769157483,301.02233030405205,649.5620776971557,227
1460000,-896095.4419074971,163644.07930525567,-732451.3626022415,298.43154473536,648.9020243755624,227
1465000,-896798.9514576048,165760.15051419855,-731038.8009434062,302.29054410970866,646.6009887802433,227
