#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1465000,-687256.6150528928,126991.68673414638,-560264.9283187464,298.6272481594631,500.18914678671723,101
1470000,-686267.9554593018,128683.31795435381,-557584.6375049481,302.6052028522669,499.7609333220879,101
1475000,-687916.1765120905,127355.63121051376,-560560.5453015767,299.4830816416024,499.6147076501957,101
1480000,-685723.2154889754,127650.15379896246,-558073.0616900129,300.1756661120596,500.92952151404563,101
1485000,-685942.8239683099,128148.34375970834,-557794.4802086016,301.34718450719413,503.0024905480829,101
1490000,-685319.8083421695,126941.47750998096,-558378.3308321885,298.5091786792448,502.47137443823254,101
1495000,-686960.5596074574,126680.02300290321,-560280.5366045542,297.89435544179173,501.6730501865261,101
1500000,-687020.4357042345,127604.79267308104,-559415.6430311535,300.06899717534606,500.8961976742694,101
1505000,-688805.0275913919,127456.30653750294,-561348.721053889,299.71982466494114,499.4113981033501,101
1510000,-687291.2976091155,128342.25399810294,-558949.0436110125,301.803174047698,501.52313256566026,101
1515000,-684917.3734502802,126584.85057162051,-558332.5228786597,297.67055275056435,501.7772192091039,101
1520000,-686266.3774751639,128282.09000749991,-557984.287467664,301.6616954406008,500.0364320777734,101
1525000,-685333.3532548533,127130.51635178874,-558202.8369030645,298.95371288912963,500.75739801230065,101
1530000,-685677.5458555454,126985.34545590199,-558692.2003996435,298.612336329243,500.7282726994908,101
1535000,-687980.5404392765,126859.66602340271,-561120.8744158738,298.3167949119842,499.8987996676008,101
1540000,-687453.549019625,128220.50172906503,-559233.0472905599,301.51686755004454,500.1991105462709,101
1545000,-687494.61871211,127177.06205955651,-560317.5566525535,299.06316742888566,500.5283202205134,101
1550000,-685425.6184409875,127162.23099233944,-558263.3874486481,299.02829143893547,500.67949852204526,101
1555000,-685797.3515956462,128867.44315306714,-556929.9084425791,303.03818238677525,501.8185028144674,101
1560000,-687996.2117201625,127839.59528640367,-560156.6164337589,300.6211471631164,499.1582030452537,101
1565000,-686321.8897272535,127490.80840639013,-558831.0813208633,299.8009575203832,501.9646258563201,101
1570000,-686408.6638899008,127928.01145590976,-558480.652433991,300.82906216977096,503.9825043784076,101
1575000,-686785.1692354213,127572.88255547942,-559212.2866799419,299.99395895156243,500.9743587633301,101
1580000,-686864.712626399,127835.97999577125,-559028.7326306277,300.6126456279323,501.61188598431215,101
1585000,-686278.2366179125,128854.8932700979,-557423.3433478146,303.008670714695,501.76003567437516,101
1590000,-684617.0723355673,126984.87421989825,-557632.1981156691,298.61122819441425,502.58346898935713,101
1595000,-687867.9651564732,127616.29669747391,-560251.6684589994,300.0960494591258,500.2117652290624,101
1600000,-686450.647570176,126982.11024601478,-559468.5373241613,298.6047285727774,502.15345514336093,101
1605000,-686092.4509208933,127740.51106923155,-558351.9398516618,300.38814571340663,501.9173413026927,101
1610000,-685062.0391022032,126993.1737257067,-558068.8653764965,298.6307448938487,501.2969856991106,101
1615000,-685743.3448284944,128375.55753780254,-557367.7872906919,301.88148897263704,499.4012846293554,101
1620000,-686803.213955354,126750.88955462552,-560052.3244007285,298.06100165204083,499.38336715929734,101
1625000,-687440.8264190033,128295.95651140629,-559144.8699075971,301.69430321209865,499.51688941685137,101
1630000,-686115.1111110584,127950.12833746988,-558164.9827735885,300.88107111341145,500.6428136271939,101
1635000,-686390.0841834461,127443.84798680639,-558946.2361966397,299.6905277652287,500.68467773263114,101
1640000,-687111.6889327131,128022.89570767144,-559088.7932250417,301.0521871925654,499.76342271388927,101
1645000,-686506.8234242965,128222.10673136616,-558284.7166929303,301.52064179253875,501.481296855794,101
1650000,-686839.0732560037,127730.5174536391,-559108.5558023646,300.3646452308137,500.91321322917463,101
1655000,-686868.973399783,126261.50798961429,-560607.4654101687,296.9101966362351,500.2482491283477,101
1660000,-688449.4851806466,127698.60148630774,-560750.8836943388,300.28959325110054,501.6084634777378,101
1665000,-686580.7143068286,128066.60515079345,-558514.1091560351,301.15497211537246,501.87732788713726,101
1670000,-686295.6211825148,127583.00004654191,-558712.6211359729,300.01775073346545,501.6257626646447,101
1675000,-686288.9610238117,127893.21984671068,-558395.741177101,300.7472479756189,501.99178311351824,101
1680000,-687178.8466262594,127389.47092461368,-559789.3757016457,299.5626574072296,503.38079026397793,101
1685000,-685169.5619115871,127964.42329155252,-557205.1386200346,300.91468640674316,503.347892786906,101
1690000,-686517.7247813931,127323.90119253407,-559193.823588859,299.40846693100985,501.2688464627377,101
1695000,-686862.6079496355,127970.54099263519,-558892.0669570003,300.9290724841815,501.1729150814369,101
1700000,-686855.8107967419,127303.77642762967,-559552.0343691122,299.36114254846314,501.6349266733855,101
1705000,-686266.3978661774,128231.35852347355,-558035.0393427038,301.54239784042363,500.10876511360397,101
1710000,-686294.3706407915,127417.57560787059,-558876.7950329209,299.62874696346154,499.73605347928054,101
1715000,-687511.0490611321,127496.87151410512,-560014.177547027,299.8152152188104,500.0482567909317,101
1720000,-687811.0300010284,128118.01559072142,-559693.014410307,301.2758663140179,500.01343301796646,101
1725000,-686508.6158499904,127883.25603056945,-558625.359819421,300.72381756791316,500.6043100426698,101
1730000,-685666.1839563288,127100.17632570746,-558566.0076306213,298.8823668134081,501.19927316525184,101
1735000,-686686.0859173182,127307.96555979038,-559378.1203575279,299.3709935004545,500.7600199818063,101
1740000,-685997.5839327718,127335.2217747473,-558662.3621580245,299.43508784140835,499.7792393820019,101
1745000,-687270.9564979095,127947.90740603261,-559323.049091877,300.8758484830132,500.02451613717665,101
1750000,-687694.6123470729,127203.56385079023,-560491.0484962827,299.1254877050467,500.9829695941123,101
1755000,-688143.8679856332,127182.39133436081,-560961.4766512724,299.07569948283674,499.3226078980936,101
1760000,-686910.2182462034,127547.70624633145,-559362.5119998719,299.9347556122493,501.04263028814387,101
1765000,-686462.5028517144,128660.0632439226,-557802.4396077918,302.5505182476175,500.01752665215764,101
1770000,-686696.7356933267,127158.88062089494,-559537.8550724317,299.0204128743576,500.2841269895411,101
1775000,-687046.4274911359,127189.10981889779,-559857.3176722381,299.0914983323574,499.91582287260746,101
1780000,-685949.8217169074,128589.61499786831,-557360.2067190391,302.3848557038882,501.40573341066437,101
1785000,-687261.3676985493,126658.0461838455,-560603.3215147038,297.8426758620705,500.1510287491752,101
1790000,-685938.3001848371,127056.25174122641,-558882.0484436107,298.77907597502764,500.72761805761087,101
1795000,-687578.2771978648,127221.60560489271,-560356.6715929721,299.1679137844078,499.6748278943789,101
1800000,-686161.7945791963,127733.15391646227,-558428.6406627339,300.3708450038698,502.93069070242217,101
1805000,-685879.7311648089,127904.91360573482,-557974.817559074,300.77474642979195,502.7497474697557,101
1810000,-685736.179953604,127085.56007681748,-558650.6198767865,298.8479959794057,501.5789094928223,101
1815000,-687334.5716796927,128443.9199587389,-558890.6517209539,302.0422465951772,501.06482178557644,101
1820000,-685649.2690196554,127559.5521186312,-558089.7169010242,299.9626117683324,501.4137235940302,101
1825000,-687064.057486685,127391.85380270547,-559672.2036839796,299.568260863216,500.688713944437,101
1830000,-686678.5805213978,127635.68475876126,-559042.8957626366,300.14164144658804,501.97362294369503,101
1835000,-687155.4752093814,126730.16151179702,-560425.3136975844,298.0122586315424,500.5500032294811,101
1840000,-685648.3214055318,128433.79400249728,-557214.5274030345,302.0184349069857,502.4313217505335,101
1845000,-685741.9117025454,127899.39105569167,-557842.5206468537,300.7617598795333,501.54374947266484,101
1850000,-685934.0556248529,127373.13720281655,-558560.9184220363,299.5242478505262,501.18084142247994,101
1855000,-685988.862131393,127352.674996563,-558636.18713483,299.47612995791513,502.310968291438,101
1860000,-686265.4919491834,128550.04763950847,-557715.4443096749,302.2918110987821,499.6048569039923,101
1865000,-687287.5582724093,127935.75822113157,-559351.8000512777,300.8472790723086,500.7642008007224,101
1870000,-686137.1316228197,126786.68506734452,-559350.4465554752,298.1451765750978,501.77597823964135,101
1875000,-686544.1618026127,128725.90081445017,-557818.2609881626,302.70533855922827,502.5698403975281,101
1880000,-685525.095879931,126944.1144469189,-558580.981433012,298.51537956720523,502.73226138592764,101
1885000,-685819.9908029223,127717.20750128882,-558102.7833016334,300.3333462178963,500.62321006628633,101
1890000,-686241.5205962714,127587.41095356067,-558654.1096427108,300.02812320003216,500.3920901070418,101
1895000,-685854.8152281321,127829.24155074317,-558025.573677389,300.59679984032715,500.3476018661282,101
1900000,-686081.8720817356,128344.8689238918,-557737.0031578438,301.80932317535,500.4900411034154,101
1905000,-687141.0781799033,127272.51522164699,-559868.5629582563,299.2876302725273,500.4589080826478,101
1910000,-687300.4031922123,127574.73673844412,-559725.6664537683,299.99831915474243,501.5071168727724,101
1915000,-684987.7339667426,127467.07636834239,-557520.6575984003,299.7451504561755,501.7984002077931,101
1920000,-686332.8045974481,128267.2784064342,-558065.5261910139,301.62686522627075,501.78767449720283,101
1925000,-687336.8263783692,126971.82328173576,-560365.0030966335,298.5805382662025,501.0262593587433,101
1930000,-685939.5070470022,127940.57751481642,-557998.9295321858,300.85861188037023,501.4534487914836,101
1935000,-688518.4607771542,128658.32836501556,-559860.1324121386,302.54643859384475,500.3633726438849,101
1940000,-686546.743162842,127393.06938130374,-559153.6737815383,299.5711193565635,500.73624061801286,101
1945000,-686095.4919163594,128220.86944675632,-557874.6224696031,301.5177322564287,501.9490976727363,101
1950000,-686453.0637772321,127611.1982384855,-558841.8655387466,300.0840601800107,502.052162526152,101
1955000,-686404.6218876052,127951.60185015714,-558453.020037448,300.88453615155873,500.4523061307159,101
1960000,-685716.706249279,127888.90570609365,-557827.8005431853,300.737103060044,501.4990691365397,101
1965000,-686503.5395615296,127003.7103484543,-559499.8292130753,298.6555222846916,501.3348079665842,101
1970000,-686452.1897300105,128022.44058402226,-558429.7491459881,301.0511169467373,501.34994078337604,101
1975000,-686857.7779764915,127208.72937228263,-559649.0486042089,299.1376346849652,500.08914023932465,101
1980000,-686824.3629575567,127187.9107139695,-559636.4522435872,299.0886785776616,500.26491791718297,101
1985000,-687141.3797520348,127229.25106425962,-559912.1286877752,299.18589246120445,501.0938843441672,101
1990000,-687795.0064428397,127120.24605123897,-560674.7603916008,298.9295617681404,501.6811198326526,101
1995000,-686423.8499977039,126673.92146767222,-559749.9285300317,297.88000737915513,501.1362520559262,101
2000000,-686290.6256916164,127186.77318655403,-559103.8525050625,299.08600362554057,500.867451598209,101
2005000,-687451.9203679208,127618.71875872387,-559833.2016091968,300.10174505625156,501.50451161997745,101
2010000,-685946.0779740317,127776.07693204656,-558170.0010419851,300.47178060332743,502.20206224716765,101
2015000,-685471.4180926746,127702.68061720199,-557768.7374754726,300.29918552965955,500.5586339857335,101
2020000,-685890.2799403677,128153.04356756725,-557737.2363728004,301.35823633841136,501.86735787663014,101
2025000,-687314.3474027505,128068.4293282486,-559245.9180745019,301.159261759109,499.4385032117447,101
2030000,-687684.9750417038,128210.98055438022,-559473.9944873236,301.4944780356717,500.2102735459033,101
2035000,-685803.1334859882,126670.52336387642,-559132.6101221119,297.8720165695865,501.35846685466146,101
2040000,-685517.1545105306,127293.88864307466,-558223.265867456,299.3378909328024,500.37186860501066,101
2045000,-686197.313100961,128000.6629936959,-558196.6501072651,300.9999058632565,500.6878651316332,101
2050000,-685834.1396997571,127597.89954763593,-558236.2401521212,300.0527876490706,500.03458867860087,101
2055000,-685435.0750891501,127650.57110257872,-557784.5039865714,300.17664742220495,501.8225284310875,101
2060000,-686660.1802526978,128206.97125632479,-558453.208996373,301.48504997249574,500.5190221218496,101
2065000,-685328.979916139,127128.53412179422,-558200.4457943449,298.9490515770099,501.15444014233236,101
2070000,-684750.5366262961,127659.00000850047,-557091.5366177957,300.196468412422,502.58890881966437,101
2075000,-686567.7581585152,127005.52006221564,-559562.2380962996,298.6597779163349,501.5670440061939,101
2080000,-687154.7305040625,126784.63612107706,-560370.0943829855,298.1403583763542,501.912846729362,101
2085000,-685476.7766234609,127604.94806980586,-557871.8285536551,300.06936259844974,503.00971496014427,101
2090000,-686905.8807453224,127569.9501878887,-559335.9305574337,299.98706334377323,501.51052171183994,101
2095000,-688571.2118718461,129319.09158266091,-559252.1202891852,304.10025606367265,499.83529284635773,101
2100000,-685784.9932108782,127898.90133486959,-557886.0918760087,300.7606082767377,501.3797325218684,101
2105000,-686319.6469487678,127501.25574758003,-558818.3912011879,299.8255249612161,501.84958479122935,101
2110000,-687173.7044819533,127548.22279387592,-559625.4816880773,299.9359702994128,501.8028777915586,101
2115000,-686361.7711938536,126933.58565864421,-559428.1855352094,298.4906205995139,500.0524592676344,101
2120000,-685922.270683812,128222.53718368901,-557699.733500123,301.5216540225196,501.33766944819394,101
2125000,-687309.6533395932,128486.84066297514,-558822.8126766181,302.14317675938526,500.2210936096065,101
2130000,-685243.0303507792,128061.74990196072,-557181.2804488185,301.1435547569978,503.62026033753915,101
2135000,-686096.1444427986,127859.91594535465,-558236.228497444,300.6689322002269,503.3352824376126,101
2140000,-686468.2050383766,126986.27770570907,-559481.9273326675,298.61452856088937,500.28875422234785,101
2145000,-685117.1030220347,127871.0792243913,-557246.0237976435,300.69518320440585,501.74236193428163,101
2150000,-686066.651068266,127516.36246817012,-558550.2886000959,299.86104916374114,501.58329220600035,101
2155000,-687495.2119634445,127429.52497986116,-560065.6869835833,299.65684650419956,500.3631935234471,101
2160000,-687104.1405900065,127732.80572589033,-559371.3348641162,300.3700262164751,501.05438789500533,101
2165000,-687604.6372936768,128196.69827929574,-559407.9390143811,301.46089255763275,499.7712012359845,101
2170000,-687175.7644635467,127571.39353655407,-559604.3709269926,299.9904574497274,500.3552665528434,101
2175000,-686877.4386996059,128061.34548611465,-558816.0932134913,301.142603753083,500.6310855534079,101
2180000,-686174.5648542149,128058.04980626988,-558116.5150479451,301.1348537985138,502.62269546979803,101
2185000,-684386.2786799623,128148.42894449102,-556237.8497354712,301.3473848234344,502.0955047809442,101
2190000,-686942.6694566649,127609.82851591636,-559332.8409407486,300.08083920947246,501.31511936751,101
2195000,-684214.5238403133,127016.42827954364,-557198.0955607697,298.6854291302589,502.6670379013716,101
2200000,-685603.2431575074,128526.92915969924,-557076.3139978081,302.2374468471952,501.0767115643999,101
2205000,-688158.2185229794,128117.3126940041,-560040.9058289754,301.2742134175344,500.77777434566724,101
2210000,-686816.021056449,128154.52204586675,-558661.4990105823,301.36171305344203,499.6381111349185,101
2215000,-688459.4522882476,127410.10270721634,-561049.3495810314,299.6111740670339,497.8482427924626,101
2220000,-687926.257042306,129197.85606056039,-558728.4009817457,303.81516472206494,499.4520969056409,101
2225000,-685735.8851229236,127906.78113489086,-557829.1039880328,300.7791380172027,501.2445496297174,101
2230000,-686043.4916214305,128069.3368054002,-557974.1548160303,301.16139573662764,500.6986722140883,101
2235000,-685888.5057293791,127328.57282742325,-558559.9329019559,299.4194525120918,500.99910843972714,101
2240000,-686684.2414359888,127650.31296946552,-559033.9284665233,300.1760404093899,501.2663226530107,101
2245000,-686428.9443569784,127544.89568549581,-558884.0486714826,299.9281464390844,501.0841011934455,101
2250000,-688530.2977107079,127143.7139433974,-561386.5837673105,298.9847476801918,500.5012764812036,101
2255000,-686839.3205207367,128044.3682088177,-558794.9523119191,301.1026808437114,500.53560164241316,101
2260000,-685874.8629720476,126444.55245537404,-559430.3105166736,297.3406347736156,502.2347670096883,101
2265000,-687014.9867464239,128088.22345931412,-558926.7632871098,301.20580863978927,500.62382320259564,101
2270000,-686105.0704267332,128252.25231620367,-557852.8181105296,301.59153063003424,499.55541453381124,101
2275000,-685804.9207734885,128099.76970922138,-557705.1510642671,301.23296021895976,501.95990811249936,101
2280000,-687541.5881716083,128456.82203669832,-559084.7661349099,302.0725864712403,500.0800613757178,101
2285000,-687601.4052572139,128363.4798131818,-559237.9254440321,301.85308760432486,500.5983542015619,101
2290000,-685311.0968385027,127643.05101856717,-557668.0458199355,300.1589635717731,501.5156649292284,101
2295000,-686620.85734013,127847.14981187542,-558773.7075282546,300.63891200434966,500.34124376781705,101
2300000,-688534.3609726047,127622.55715895724,-560911.8038136475,300.11077124472496,501.0210221071169,101
2305000,-687372.5015953509,127384.17562375835,-559988.3259715926,299.55020524470405,500.69716421621007,101
2310000,-686747.1170834615,126487.9040382813,-560259.2130451802,297.44257817038346,500.2265649468135,101
2315000,-687302.9559765998,128121.7149524545,-559181.2410241454,301.2845655465637,500.7796718964717,101
2320000,-684840.92016953,127745.1803291823,-557095.7398403477,300.3991257097032,501.54246498901915,101
2325000,-687170.5064983824,127626.6258441055,-559543.8806542769,300.12033895959433,500.3942190306649,101
2330000,-686891.7923408397,126854.09569209671,-560037.696648743,298.3036960017167,500.7288041672247,101
2335000,-685748.4933362659,128407.41100086298,-557341.082335403,301.9563939704579,502.51934403519914,101
2340000,-685469.7531135133,127565.28917275905,-557904.4639407543,299.97610273558234,501.71957525081524,101
2345000,-686446.1828686367,128158.05030871788,-558288.1325599188,301.37000993848324,500.2543662711448,101
2350000,-686197.3607240794,127870.30935163377,-558327.0513724457,300.69337281044284,502.4633985262485,101
2355000,-686780.2909336286,126995.30695587269,-559784.9839777559,298.6357612903589,501.5620714333685,101
2360000,-686258.2746354016,128171.47801322845,-558086.7966221732,301.4015858514443,499.5999365430047,101
2365000,-686690.7671745489,127193.72079807194,-559497.046376477,299.10234127851794,499.22501191815917,101
2370000,-685795.1315423348,127525.45225991216,-558269.6792824226,299.8824242597342,500.82874527081304,101
2375000,-686112.642881399,126936.44815442787,-559176.1947269712,298.49735190028423,500.97834776877824,101
2380000,-686730.7878863169,127115.76942572539,-559615.0184605916,298.91903476127453,501.48668687292513,101
2385000,-686213.0874915281,127472.7768637081,-558740.31062782,299.7585554536835,502.04855766890034,101
2390000,-686773.3346319254,127906.70031383395,-558866.6343180914,300.7789479624799,501.517516531759,101
2395000,-685748.3305332321,127702.71966666587,-558045.6108665662,300.2992773564101,501.4423047985522,101
2400000,-686648.4754691813,127875.47701776959,-558772.9984514117,300.70552483359677,502.141608976505,101
2405000,-686856.4679336194,127582.20310881027,-559274.2648248092,300.0158766948738,500.8913209688473,101
2410000,-686240.7409162628,128068.87828032929,-558171.8626359336,301.1603174921877,500.9635093076141,101
2415000,-686775.8766012886,126742.77021469892,-560033.1063865896,298.04190862161096,501.8147051960055,101
2420000,-685546.8831825135,127699.35446756042,-557847.5287149531,300.2913639238524,502.07961678632415,101
2425000,-686062.7081778916,127286.13443498989,-558776.5737429017,299.3196565280034,503.44015944562403,101
2430000,-686590.0457557002,127475.83432964026,-559114.21142606,299.7657452364255,500.9552092473304,101
2435000,-687222.383886314,127613.97030754964,-559608.4135787643,300.0905788378663,501.0554028994695,101
2440000,-685903.4600932407,128644.87663890643,-557258.5834543343,302.5148061929036,501.4605694649494,101
2445000,-686237.0430519464,128714.62222574066,-557522.4208262058,302.67881639863606,502.245403737838,101
2450000,-686486.3918924881,127509.67503189703,-558976.7168605911,299.8453233257526,501.0541906870123,101
2455000,-685513.0530234366,127808.22062785216,-557704.8323955844,300.5473680978395,500.99194935430467,101
2460000,-687019.1901745703,127269.67275109992,-559749.5174234704,299.2809460620938,500.44199188394947,101
2465000,-687092.4439734952,127105.87029632542,-559986.5736771697,298.89575646764825,500.47918075305,101
2470000,-686881.3700817879,127164.41305887321,-559716.9570229147,299.033422676586,500.90612745740714,101
2475000,-686197.3358959784,126951.77022488567,-559245.5656710927,298.5333825087011,500.38222942824444,101
2480000,-687590.1286527547,127960.50061484205,-559629.6280379127,300.90546203795503,501.5108391237042,101
2485000,-686041.7819766914,127400.3870434328,-558641.3949332586,299.5883272019017,500.50365351477075,101
2490000,-686775.1202927344,127898.21967049976,-558876.9006222346,300.7590053091721,501.0574611128426,101
2495000,-688155.292164424,127869.3767301681,-560285.9154342558,300.69117970482284,499.7478733790968,101
2500000,-687470.2558401539,127637.10700931255,-559833.1488308413,300.1449859392808,501.0747911280382,101
